USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
IN,18125,450381,Pike County,865964081,17466144,334.351,6.744,38.397961,-87.232547                                                                                                                     
IN,18127,450382,Porter County,1082907705,268619697,418.113,103.715,41.509914,-87.071313                                                                                                               
IN,18129,450383,Posey County,1060302168,26505383,409.385,10.234,38.027614,-87.868653                                                                                                                  
IN,18131,446852,Pulaski County,1123220666,2216959,433.678,0.856,41.045272,-86.692538                                                                                                                  
IN,18133,450384,Putnam County,1244583014,5588762,480.536,2.158,39.665548,-86.853373                                                                                                                   
IN,18135,446853,Randolph County,1171656770,2420288,452.379,0.934,40.164079,-85.00579                                                                                                                  
IN,18137,450385,Ripley County,1156251882,4222327,446.431,1.63,39.100226,-85.260494                                                                                                                    
IN,18139,446854,Rush County,1057069253,838340,408.137,0.324,39.622365,-85.466536                                                                                                                      
IN,18141,452855,St. Joseph County,1185646701,9336372,457.781,3.605,41.617723,-86.288048                                                                                                               
IN,18143,450386,Scott County,493140265,6074951,190.403,2.346,38.679431,-85.751898                                                                                                                     
IN,18145,450387,Shelby County,1064838382,4195717,411.136,1.62,39.524135,-85.792174                                                                                                                    
IN,18147,450388,Spencer County,1027934787,11968675,396.888,4.621,38.009697,-87.010375                                                                                                                 
IN,18149,450389,Starke County,800679819,7929143,309.144,3.061,41.284478,-86.644636                                                                                                                    
IN,18151,450390,Steuben County,799742710,35441270,308.782,13.684,41.643467,-85.002405                                                                                                                 
IN,18153,450391,Sullivan County,1158231909,17922659,447.196,6.92,39.089225,-87.415843                                                                                                                 
IN,18155,450392,Switzerland County,571526245,7531844,220.668,2.908,38.825854,-85.029681                                                                                                               
IN,18157,450393,Tippecanoe County,1292138877,11255447,498.898,4.346,40.389133,-86.893554                                                                                                              
IN,18159,450394,Tipton County,674797600,68028,260.541,0.026,40.310229,-86.056207                                                                                                                      
IN,18161,450395,Union County,417483432,10323665,161.191,3.986,39.623094,-84.925145                                                                                                                    
IN,18163,450396,Vanderburgh County,604507313,8954961,233.402,3.458,38.02007,-87.586166                                                                                                                
IN,18165,450397,Vermillion County,665353010,7817397,256.894,3.018,39.854045,-87.462071                                                                                                                
IN,18167,450398,Vigo County,1045400270,17661310,403.631,6.819,39.430874,-87.390989                                                                                                                    
IN,18169,450399,Wabash County,1068471084,21851089,412.539,8.437,40.843747,-85.795192                                                                                                                  
IN,18171,450400,Warren County,944543938,4442757,364.69,1.715,40.352498,-87.375163                                                                                                                     
IN,18173,450335,Warrick County,996186009,16631845,384.63,6.422,38.097728,-87.272049                                                                                                                   
IN,18175,451665,Washington County,1330447135,7529046,513.689,2.907,38.600613,-86.104751                                                                                                               
IN,18177,450336,Wayne County,1040539369,6701882,401.755,2.588,39.863091,-85.006735                                                                                                                    
IN,18179,450337,Wells County,953341278,5596377,368.087,2.161,40.735547,-85.213349                                                                                                                     
IN,18181,450338,White County,1308307482,9165592,505.14,3.539,40.75095,-86.864293                                                                                                                      
IN,18183,450369,Whitley County,869256022,6074674,335.622,2.345,41.136426,-85.501892                                                                                                                   
