USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
GA,13125,345642,Glascock County,372299252,1832723,143.746,0.708,33.227491,-82.606913                                                                                                                  
GA,13127,1671513,Glynn County,1086818208,429140130,419.623,165.692,31.21271,-81.49645                                                                                                                  
GA,13129,356672,Gordon County,923219316,5732775,356.457,2.213,34.509667,-84.873862                                                                                                                    
GA,13131,351261,Grady County,1177052070,15026015,454.462,5.802,30.8759,-84.244965                                                                                                                     
GA,13133,348672,Greene County,1003664492,48417220,387.517,18.694,33.576704,-83.166625                                                                                                                 
GA,13135,1688166,Gwinnett County,1116612133,15692560,431.126,6.059,33.958756,-84.025735                                                                                                                
GA,13137,351383,Habersham County,717081397,5672376,276.867,2.19,34.634392,-83.525875                                                                                                                  
GA,13139,1686953,Hall County,1016489905,93647786,392.469,36.158,34.317569,-83.8185                                                                                                                     
GA,13141,348209,Hancock County,1220057416,17479620,471.067,6.749,33.26922,-83.000465                                                                                                                  
GA,13143,350637,Haralson County,730804597,2616531,282.165,1.01,33.795165,-85.220063                                                                                                                   
GA,13145,326700,Harris County,1201282985,23668704,463.818,9.139,32.731549,-84.912432                                                                                                                  
GA,13147,1687995,Hart County,601970607,63521436,232.422,24.526,34.348733,-82.96329                                                                                                                     
GA,13149,347067,Heard County,766567353,13263789,295.973,5.121,33.291347,-85.137886                                                                                                                    
GA,13151,1671894,Henry County,825452046,20253636,318.709,7.82,33.452947,-84.154021                                                                                                                     
GA,13153,1671693,Houston County,974236344,9708965,376.155,3.749,32.458147,-83.662309                                                                                                                   
GA,13155,352302,Irwin County,917795237,21756147,354.363,8.4,31.604306,-83.277037                                                                                                                      
GA,13157,349570,Jackson County,879812977,8784885,339.698,3.392,34.130905,-83.562557                                                                                                                   
GA,13159,346144,Jasper County,954167639,13100767,368.406,5.058,33.316981,-83.689151                                                                                                                   
GA,13161,1687999,Jeff Davis County,857075892,11600966,330.919,4.479,31.811615,-82.636825                                                                                                               
GA,13163,345714,Jefferson County,1363771350,8059597,526.555,3.112,33.058176,-82.420004                                                                                                                
GA,13165,342985,Jenkins County,899705945,13195935,347.378,5.095,32.794563,-81.971524                                                                                                                  
GA,13167,346664,Johnson County,784815228,9256633,303.019,3.574,32.694584,-82.66397                                                                                                                    
GA,13169,345367,Jones County,1020304153,3820256,393.942,1.475,33.021664,-83.562196                                                                                                                    
GA,13171,326713,Lamar County,475264402,6044329,183.501,2.334,33.07444,-84.146689                                                                                                                      
GA,13173,348102,Lanier County,509030779,8418857,196.538,3.251,31.038197,-83.063164                                                                                                                    
GA,13175,346568,Laurens County,2090990052,28838459,807.336,11.135,32.39322,-82.926317                                                                                                                 
GA,13177,343390,Lee County,921632943,15408829,355.844,5.949,31.818419,-84.146681                                                                                                                      
GA,13179,357095,Liberty County,1337632044,222884796,516.463,86.056,31.807458,-81.457871                                                                                                               
GA,13181,1688000,Lincoln County,544884775,121513274,210.381,46.917,33.792151,-82.448299                                                                                                                
