USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
OH,39121,1074073,Noble County,1030846430,16984489,398.012,6.558,39.767232,-81.452493                                                                                                                   
OH,39123,1074074,Ottawa County,659675100,855668003,254.702,330.375,41.545495,-83.012613                                                                                                                
OH,39125,1074075,Paulding County,1078561236,6245396,416.435,2.411,41.118948,-84.582125                                                                                                                 
OH,39127,1074076,Perry County,1056560151,11774320,407.94,4.546,39.743187,-82.237952                                                                                                                    
OH,39129,1074077,Pickaway County,1298270764,13694541,501.265,5.287,39.648947,-83.052827                                                                                                                
OH,39131,1074078,Pike County,1140325074,9566957,440.282,3.694,39.071341,-83.052911                                                                                                                     
OH,39133,1074079,Portage County,1262380881,43125138,487.408,16.651,41.16897,-81.196962                                                                                                                 
OH,39135,1074080,Preble County,1098741137,6062721,424.226,2.341,39.73881,-84.644758                                                                                                                    
OH,39137,1074081,Putnam County,1249784147,4544339,482.544,1.755,41.024533,-84.129879                                                                                                                   
OH,39139,1074082,Richland County,1282631595,12560134,495.227,4.849,40.774159,-82.542781                                                                                                                
OH,39141,1074083,Ross County,1784931094,9994410,689.166,3.859,39.323895,-83.059538                                                                                                                     
OH,39143,1074084,Sandusky County,1057350441,24514231,408.245,9.465,41.355319,-83.142776                                                                                                                
OH,39145,1074085,Scioto County,1580293392,16072294,610.155,6.206,38.814889,-82.998675                                                                                                                  
OH,39147,1074086,Seneca County,1427151723,4576816,551.026,1.767,41.119992,-83.127547                                                                                                                   
OH,39149,1074087,Shelby County,1055922235,7802978,407.694,3.013,40.33668,-84.204142                                                                                                                    
OH,39151,1065576,Stark County,1489777071,13614724,575.206,5.257,40.814131,-81.365667                                                                                                                   
OH,39153,1074088,Summit County,1069150156,18986955,412.801,7.331,41.121847,-81.534928                                                                                                                  
OH,39155,1074089,Trumbull County,1599552770,47777544,617.591,18.447,41.306374,-80.7704                                                                                                                 
OH,39157,1074090,Tuscarawas County,1469987543,10363043,567.565,4.001,40.447439,-81.471166                                                                                                              
OH,39159,1074091,Union County,1118126415,13420716,431.711,5.182,40.295901,-83.367042                                                                                                                   
OH,39161,1074092,Van Wert County,1059692859,3287921,409.15,1.269,40.85552,-84.585775                                                                                                                   
OH,39163,1074093,Vinton County,1068008170,6781751,412.36,2.618,39.252042,-82.485961                                                                                                                    
OH,39165,1074094,Warren County,1039665894,15705152,401.417,6.064,39.425663,-84.16994                                                                                                                   
OH,39167,1074095,Washington County,1636805229,20784952,631.974,8.025,39.450676,-81.490636                                                                                                              
OH,39169,1074096,Wayne County,1436897058,5040384,554.789,1.946,40.829661,-81.887194                                                                                                                    
OH,39171,1074097,Williams County,1089504756,6298923,420.66,2.432,41.564959,-84.584324                                                                                                                  
OH,39173,1074098,Wood County,1598453877,8706879,617.167,3.362,41.360183,-83.622682                                                                                                                     
OH,39175,1074099,Wyandot County,1053812244,1783532,406.879,0.689,40.839782,-83.313681                                                                                                                  
