USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
IL,17123,424260,Marshall County,1001865238,30343574,386.822,11.716,41.031119,-89.342371                                                                                                               
IL,17125,424261,Mason County,1396914847,62748509,539.352,24.227,40.236993,-89.913575                                                                                                                  
IL,17127,1784730,Massac County,614218330,12784614,237.151,4.936,37.216119,-88.705658                                                                                                                   
IL,17129,424266,Menard County,814269348,2640418,314.391,1.019,40.022569,-89.794133                                                                                                                    
IL,17131,1784750,Mercer County,1453604388,19411909,561.24,7.495,41.205605,-90.74177                                                                                                                    
IL,17133,1784865,Monroe County,997924027,33755286,385.301,13.033,38.277983,-90.179078                                                                                                                  
IL,17135,1784866,Montgomery County,1822745315,15472187,703.766,5.974,39.228068,-89.478141                                                                                                              
IL,17137,424270,Morgan County,1473595808,9053547,568.959,3.496,39.717657,-90.204993                                                                                                                   
IL,17139,1784885,Moultrie County,870127367,22111272,335.958,8.537,39.636896,-88.625726                                                                                                                 
IL,17141,1784894,Ogle County,1964903749,12378958,758.654,4.78,42.041884,-89.320176                                                                                                                     
IL,17143,1784920,Peoria County,1602412929,29919375,618.695,11.552,40.785972,-89.766993                                                                                                                 
IL,17145,1784940,Perry County,1144587283,13199036,441.928,5.096,38.084381,-89.368525                                                                                                                   
IL,17147,424275,Piatt County,1137492089,754122,439.188,0.291,40.009033,-88.592355                                                                                                                     
IL,17149,1784941,Pike County,2153190709,45251538,831.352,17.472,39.625106,-90.889034                                                                                                                   
IL,17151,424277,Pope County,955362039,14662240,368.867,5.661,37.417169,-88.542374                                                                                                                     
IL,17153,1784966,Pulaski County,516100615,9768333,199.268,3.772,37.215615,-89.127755                                                                                                                   
IL,17155,424279,Putnam County,414649975,31194384,160.097,12.044,41.198961,-89.298347                                                                                                                  
IL,17157,1784967,Randolph County,1490194098,56150220,575.367,21.68,38.056515,-89.82121                                                                                                                 
IL,17159,424281,Richland County,932484691,4874163,360.034,1.882,38.712187,-88.085452                                                                                                                  
IL,17161,424282,Rock Island County,1107209789,61633881,427.496,23.797,41.468421,-90.572125                                                                                                            
IL,17163,1784987,St. Clair County,1703560293,41809674,657.748,16.143,38.470198,-89.928546                                                                                                              
IL,17165,424283,Saline County,984184202,17965099,379.996,6.936,37.751508,-88.545024                                                                                                                   
IL,17167,1785010,Sangamon County,2248704824,22747766,868.23,8.783,39.756886,-89.662435                                                                                                                 
IL,17169,1785037,Schuyler County,1132602762,10510632,437.3,4.058,40.156905,-90.613464                                                                                                                  
IL,17171,424286,Scott County,649542038,4814547,250.79,1.859,39.637002,-90.477771                                                                                                                      
IL,17173,1785051,Shelby County,1964526141,24749348,758.508,9.556,39.384917,-88.798865                                                                                                                  
IL,17175,424288,Stark County,746189904,684784,288.106,0.264,41.096908,-89.797411                                                                                                                      
IL,17177,1785076,Stephenson County,1461392051,1350223,564.247,0.521,42.349726,-89.665994                                                                                                               
IL,17179,1785094,Tazewell County,1674346575,29712323,646.469,11.472,40.508074,-89.51626                                                                                                                
IL,17181,1785113,Union County,1070731267,22540420,413.412,8.703,37.485652,-89.244639                                                                                                                   
IL,17183,1785114,Vermilion County,2326639022,7527080,898.32,2.906,40.186754,-87.726778                                                                                                                 
IL,17185,424293,Wabash County,578403995,10973569,223.323,4.237,38.445821,-87.839167                                                                                                                   
IL,17187,1785134,Warren County,1404606956,1833971,542.322,0.708,40.850441,-90.620223                                                                                                                   
IL,17189,1785150,Washington County,1457120179,3386079,562.597,1.307,38.35314,-89.417187                                                                                                                
IL,17191,424296,Wayne County,1848817749,4217594,713.833,1.628,38.431857,-88.43243                                                                                                                     
IL,17193,424297,White County,1281999217,17833682,494.983,6.886,38.087326,-88.178623                                                                                                                   
IL,17195,1785167,Whiteside County,1771808920,31883751,684.099,12.31,41.750673,-89.911005                                                                                                               
IL,17197,1785190,Will County,2164911517,34563906,835.877,13.345,41.448474,-87.978456                                                                                                                   
IL,17199,1785215,Williamson County,1088339997,62469420,420.21,24.12,37.730353,-88.930018                                                                                                               
IL,17201,1785216,Winnebago County,1328792563,15873992,513.05,6.129,42.337396,-89.161205                                                                                                                
IL,17203,1785231,Woodford County,1366366878,39858698,527.557,15.39,40.789787,-89.210587                                                                                                                
