USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
MO,29123,758515,Madison County,1280453084,8323284,494.386,3.214,37.474481,-90.343413                                                                                                                  
MO,29125,758516,Maries County,1364873607,7632374,526.981,2.947,38.162615,-91.923601                                                                                                                   
MO,29127,758517,Marion County,1131646179,19090885,436.931,7.371,39.807538,-91.635379                                                                                                                  
MO,29129,758519,Mercer County,1175427716,3302140,453.835,1.275,40.421413,-93.567631                                                                                                                   
MO,29131,758520,Miller County,1534756299,19216025,592.573,7.419,38.21668,-92.429876                                                                                                                   
MO,29133,758521,Mississippi County,1066029407,44515175,411.596,17.187,36.826264,-89.295929                                                                                                            
MO,29135,758522,Moniteau County,1074931226,9940393,415.033,3.838,38.633037,-92.583642                                                                                                                 
MO,29137,758523,Monroe County,1677380360,58339267,647.64,22.525,39.49827,-92.006458                                                                                                                   
MO,29139,758524,Montgomery County,1385765128,14100641,535.047,5.444,38.935184,-91.465427                                                                                                              
MO,29141,758525,Morgan County,1547866671,42414965,597.635,16.377,38.420806,-92.874835                                                                                                                 
MO,29143,758526,New Madrid County,1747940900,56236293,674.884,21.713,36.594261,-89.655948                                                                                                             
MO,29145,758527,Newton County,1618106834,4714684,624.755,1.82,36.908371,-94.335034                                                                                                                    
MO,29147,758528,Nodaway County,2271326611,2361588,876.964,0.912,40.361136,-94.883146                                                                                                                  
MO,29149,758529,Oregon County,2045687595,4528441,789.844,1.748,36.68531,-91.401827                                                                                                                    
MO,29151,758530,Osage County,1571034361,17734586,606.58,6.847,38.464253,-91.859504                                                                                                                    
MO,29153,758531,Ozark County,1929557613,26607427,745.006,10.273,36.64959,-92.458549                                                                                                                   
MO,29155,758532,Pemiscot County,1275841039,53915406,492.605,20.817,36.209916,-89.785942                                                                                                               
MO,29157,758533,Perry County,1228574129,25394864,474.355,9.805,37.71113,-89.802125                                                                                                                    
MO,29159,758534,Pettis County,1766985955,10468698,682.237,4.042,38.727388,-93.28519                                                                                                                   
MO,29161,758535,Phelps County,1739921375,6564700,671.787,2.535,37.866326,-91.790349                                                                                                                   
MO,29163,758536,Pike County,1736428527,36976720,670.439,14.277,39.339959,-91.171607                                                                                                                   
MO,29165,758537,Platte County,1087335653,16896863,419.823,6.524,39.37869,-94.761476                                                                                                                   
MO,29167,758538,Polk County,1646006426,17837670,635.527,6.887,37.616761,-93.400817                                                                                                                    
MO,29169,758539,Pulaski County,1417014585,11312724,547.112,4.368,37.824835,-92.207022                                                                                                                 
MO,29171,758540,Putnam County,1339845596,5941590,517.317,2.294,40.478606,-93.014531                                                                                                                   
MO,29173,758541,Ralls County,1216759450,36364367,469.793,14.04,39.553455,-91.524787                                                                                                                   
MO,29175,758542,Randolph County,1250220621,13254192,482.713,5.117,39.439249,-92.492959                                                                                                                
MO,29177,758543,Ray County,1473649199,13418136,568.979,5.181,39.308401,-93.995746                                                                                                                     
MO,29179,758544,Reynolds County,2093946390,15373678,808.477,5.936,37.366464,-90.972282                                                                                                                
MO,29181,758545,Ripley County,1630438188,5455724,629.516,2.106,36.65017,-90.874834                                                                                                                    
MO,29183,758546,St. Charles County,1451692063,82664094,560.501,31.917,38.781102,-90.674915                                                                                                            
MO,29185,758547,St. Clair County,1748193268,70137863,674.981,27.08,38.04223,-93.77656                                                                                                                 
MO,29186,765806,Ste. Genevieve County,1292827136,19712984,499.163,7.611,37.885845,-90.161531                                                                                                          
