USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
VA,51125,1500936,Nelson County,1219224540,8983980,470.745,3.469,37.789079,-78.88344                                                                                                                    
VA,51127,1480150,New Kent County,543978940,35605786,210.031,13.747,37.51016,-76.999331                                                                                                                 
VA,51131,1480151,Northampton County,548331037,1511369142,211.712,583.543,37.302775,-75.924018                                                                                                          
VA,51133,1480152,Northumberland County,495808169,243884091,191.433,94.164,37.856974,-76.379687                                                                                                         
VA,51135,1493928,Nottoway County,814265583,4297830,314.39,1.659,37.141167,-78.053866                                                                                                                   
VA,51137,1494761,Orange County,881929772,7015339,340.515,2.709,38.249326,-78.011092                                                                                                                    
VA,51139,1500440,Page County,802941043,8378554,310.017,3.235,38.623209,-78.491872                                                                                                                      
VA,51141,1497999,Patrick County,1250852626,7141128,482.957,2.757,36.667138,-80.286413                                                                                                                  
VA,51143,1480157,Pittsylvania County,2509705674,23903851,969.003,9.229,36.821721,-79.398502                                                                                                            
VA,51145,1674225,Powhatan County,673921300,5444149,260.202,2.102,37.549404,-77.912855                                                                                                                  
VA,51147,1492359,Prince Edward County,906356801,10079281,349.946,3.892,37.224881,-78.432957                                                                                                            
VA,51149,1480160,Prince George County,687232241,42745198,265.342,16.504,37.187325,-77.220993                                                                                                           
VA,51153,1480161,Prince William County,868307139,30896246,335.255,11.929,38.701119,-77.479579                                                                                                          
VA,51155,1501465,Pulaski County,828380598,24874335,319.84,9.604,37.063385,-80.713444                                                                                                                   
VA,51157,1673976,Rappahannock County,689900923,2142396,266.372,0.827,38.684522,-78.168824                                                                                                              
VA,51159,1480164,Richmond County,495925427,64458631,191.478,24.888,37.942894,-76.730561                                                                                                                
VA,51161,1480165,Roanoke County,648917442,1754482,250.548,0.677,37.330792,-80.191237                                                                                                                   
VA,51163,1480166,Rockbridge County,1545053251,8821787,596.548,3.406,37.814517,-79.447754                                                                                                               
VA,51165,1488970,Rockingham County,2200961635,10639220,849.796,4.108,38.507612,-78.885329                                                                                                              
VA,51167,1497573,Russell County,1226421372,7558481,473.524,2.918,36.93342,-82.095934                                                                                                                   
VA,51169,1498172,Scott County,1387786258,8105326,535.827,3.129,36.712776,-82.613624                                                                                                                    
VA,51171,1673918,Shenandoah County,1315922187,9714047,508.08,3.751,38.856204,-78.573987                                                                                                                
VA,51173,1500545,Smyth County,1169221995,3289166,451.439,1.27,36.842318,-81.539786                                                                                                                     
VA,51175,1480171,Southampton County,1552048348,8090235,599.249,3.124,36.720068,-77.103813                                                                                                              
VA,51177,1480172,Spotsylvania County,1041093159,32918176,401.968,12.71,38.182431,-77.657226                                                                                                            
VA,51179,1480173,Stafford County,695402835,29922348,268.497,11.553,38.423084,-77.458048                                                                                                                
VA,51181,1480174,Surry County,722475751,81216905,278.949,31.358,37.119761,-76.880172                                                                                                                   
VA,51183,1690257,Sussex County,1269725163,6739204,490.244,2.602,36.926645,-77.259732                                                                                                                   
VA,51185,1497748,Tazewell County,1343663016,2920222,518.791,1.128,37.125395,-81.562924                                                                                                                 
VA,51187,1674058,Warren County,555738446,8583334,214.572,3.314,38.908221,-78.207594                                                                                                                    
VA,51191,1498359,Washington County,1453483675,12984238,561.193,5.013,36.747814,-81.950322                                                                                                              
VA,51193,1480179,Westmoreland County,593954116,61106474,229.327,23.593,38.109311,-76.803933                                                                                                            
