USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
HI,15001,365280,Hawaii County,10433586954,2739520971,4028.431,1057.735,19.597764,-155.502443                                                                                                          
HI,15003,365281,Honolulu County,1556027675,4054461969,600.786,1565.437,21.461365,-158.201974                                                                                                          
HI,15005,1702380,Kalawao County,31057603,105764468,11.991,40.836,21.218764,-156.97401                                                                                                                  
HI,15007,365282,Kauai County,1605377396,1674359172,619.84,646.474,22.012038,-159.705965                                                                                                               
HI,15009,365283,Maui County,3008374290,3203268772,1161.54,1236.789,20.855931,-156.60155                                                                                                               
