USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
MN,27123,659507,Ramsey County,394344222,45988411,152.257,17.756,45.015204,-93.099965                                                                                                                  
MN,27125,659508,Red Lake County,1119930041,227116,432.407,0.088,47.865487,-96.08718                                                                                                                   
MN,27127,659509,Redwood County,2275493206,8220946,878.573,3.174,44.403536,-95.254241                                                                                                                  
MN,27129,659510,Renville County,2545689676,10873495,982.896,4.198,44.723697,-94.955617                                                                                                                
MN,27131,659511,Rice County,1284233686,52063538,495.845,20.102,44.350775,-93.298513                                                                                                                   
MN,27133,659512,Rock County,1249562274,698231,482.459,0.27,43.669587,-96.263238                                                                                                                       
MN,27135,659513,Roseau County,4329782927,16924046,1671.739,6.534,48.761068,-95.821504                                                                                                                 
MN,27137,662850,St. Louis County,16182558508,1586164928,6248.121,612.422,47.578635,-92.514585                                                                                                         
MN,27139,659514,Scott County,922320606,31800969,356.11,12.278,44.651811,-93.533733                                                                                                                    
MN,27141,659515,Sherburne County,1121329790,47055793,432.948,18.168,45.453166,-93.769164                                                                                                              
MN,27143,659516,Sibley County,1525008091,30360450,588.809,11.722,44.575734,-94.230123                                                                                                                 
MN,27145,659517,Stearns County,3478047353,121774492,1342.882,47.017,45.555235,-94.610482                                                                                                              
MN,27147,659518,Steele County,1112525219,6972355,429.548,2.692,44.015261,-93.220453                                                                                                                   
MN,27149,659519,Stevens County,1459877101,30336104,563.662,11.713,45.593461,-95.992315                                                                                                                
MN,27151,659520,Swift County,1921813099,26244819,742.016,10.133,45.27581,-95.690124                                                                                                                   
MN,27153,659521,Todd County,2447791801,89136472,945.098,34.416,46.066569,-94.900576                                                                                                                   
MN,27155,659522,Traverse County,1486320973,31025234,573.872,11.979,45.769935,-96.474832                                                                                                               
MN,27157,659523,Wabasha County,1354389282,68848935,522.933,26.583,44.289634,-92.233454                                                                                                                
MN,27159,659524,Wadena County,1389132777,18009881,536.347,6.954,46.586986,-94.988608                                                                                                                  
MN,27161,659525,Waseca County,1096499590,24893714,423.361,9.612,44.01846,-93.589844                                                                                                                   
MN,27163,659526,Washington County,996506573,99862798,384.753,38.557,45.037929,-92.890117                                                                                                              
MN,27165,659527,Watonwan County,1126508683,12387832,434.947,4.783,43.978109,-94.613798                                                                                                                
MN,27167,659528,Wilkin County,1945179856,480470,751.038,0.186,46.362335,-96.476657                                                                                                                    
MN,27169,659529,Winona County,1621827299,40014767,626.191,15.45,43.981353,-91.777044                                                                                                                  
MN,27171,659530,Wright County,1712355505,137900086,661.144,53.244,45.175091,-93.966396                                                                                                                
MN,27173,659531,Yellow Medicine County,1966062962,10687958,759.101,4.127,44.715736,-95.862756                                                                                                         
